frame,id,x,y,z,time(s)
5,1,6.783554451135123,1.36256085594215,1.6667280067064516,0.0023793000145815313
5,2,2.0779375452764834,1.5539588520748848,6.71297320974503,0.0023793000145815313
5,4,9.143652183586513,4.687446450549924,3.1197096389278767,0.0023793000145815313
5,5,8.697016293357306,2.677468620413494,8.035803498702128,0.0023793000145815313
5,6,9.883411946899976,3.868613914064182,9.071019423103516,0.0023793000145815313
6,1,6.790964973663578,1.7398814582626936,1.777783717943243,0.0026057000504806638
6,2,2.1619340245211784,1.6939605452166564,6.424473765732211,0.0026057000504806638
6,4,9.179490671550901,4.724664050231794,3.511045704001383,0.0026057000504806638
6,5,8.825231066815789,2.9034648618334264,8.187053509594879,0.0026057000504806638
6,6,9.807535800091333,3.9831938181211184,9.22963684907233,0.0026057000504806638
7,1,6.765312245296735,1.8596717753303924,2.046111053272133,0.0028099000337533653
7,2,2.408034882065883,1.8406075282836802,6.275799326982783,0.0028099000337533653
7,4,9.252871418656117,4.741269280007208,3.6896652088492448,0.0028099000337533653
7,5,8.941397211216849,3.0464735467868573,8.188108477023901,0.0028099000337533653
7,6,9.798063346679292,4.344706990808222,9.536932734831257,0.0028099000337533653
8,1,6.773392612989299,1.754863164215339,2.023183425312529,0.0031397000420838594
8,2,2.503262259883579,1.726614877784114,5.73204528169419,0.0031397000420838594
8,4,9.265894292641464,4.6324985259512355,3.6780436985536213,0.0031397000420838594
8,5,8.990438761700394,3.0587352246337622,8.329352862629477,0.0031397000420838594
8,6,9.784372007832033,4.396386607641177,9.564975853654296,0.0031397000420838594
9,1,6.737499579599406,1.9422945419510906,2.122808742905295,0.0036247000098228455
9,2,2.719837013414828,1.8012705943546685,5.665106756483979,0.0036247000098228455
9,4,9.383635922770521,4.5972348726034244,3.9744519212136455,0.0036247000098228455
9,5,9.143351736141735,3.398607754968674,8.618221813959485,0.0036247000098228455
9,6,9.989733427543008,4.584247133591576,9.520689882026252,0.0036247000098228455
10,1,6.745745706427444,2.074113334083288,2.259605554000596,0.004003500042017549
10,2,2.7003528435701214,1.715514695866945,5.535175645764874,0.004003500042017549
10,4,9.573241995510909,4.59189257958621,4.16424714319651,0.004003500042017549
10,5,9.38725674988162,3.6515383993846187,8.913533117386129,0.004003500042017549
10,6,10.046854738947232,4.9084704903107435,9.663141350813053,0.004003500042017549
11,1,6.883814120967785,2.169370940645466,2.323062712068432,0.004382800019811839
11,2,2.634687233284005,1.6359292574783413,5.319142665177441,0.004382800019811839
11,4,9.843032939334117,4.555951648927411,4.422846998466612,0.004382800019811839
11,5,9.436615164356235,3.625790196662015,9.146434538229773,0.004382800019811839
11,6,10.03327708232469,5.202635808268308,9.705667038049343,0.004382800019811839
12,1,7.129493040581741,2.3841948324891993,2.5161714775046375,0.004635600023902953
12,2,2.6441075480926806,1.3286427515300292,4.924954582873095,0.004635600023902953
12,4,9.998081301899255,4.538090728010437,4.547674559236036,0.004635600023902953
12,5,9.580185102586654,3.573196692225248,9.327825045783168,0.004635600023902953
12,6,9.909686873383132,5.309052700689452,9.735028102252935,0.004635600023902953
13,1,7.1559877037513235,2.345516957145727,2.476961611943163,0.0050978000508621335
13,2,2.850796700014492,1.2583124579781628,4.5983423463965565,0.0050978000508621335
13,4,10.165516815708385,4.8077644014466605,4.79928755490787,0.0050978000508621335
13,5,9.84446777451411,3.8040457823654092,9.700113629289834,0.0050978000508621335
13,6,10.016601056023736,5.563091276201411,9.934556987825186,0.0050978000508621335
14,1,7.274372628118831,2.5430575383450846,2.4479742638063553,0.00539610005216673
