frame,id,x,y,z
0,0,6.823518632481434,0.5382101880222268,2.2035987277261135
0,1,1.843718106986697,1.7590590108503035,8.120945066557736
0,2,9.233449980270564,2.7657439779710624,8.197545615930022
0,3,8.898926931111859,5.129704552295319,2.4496460106879647
0,4,8.242415960974114,2.137629633750955,7.414670522347096
1,0,6.812095512441902,0.7556820728128955,2.0948652170350424
1,1,1.8935808497153876,1.7733925128872816,7.800413917390636
1,2,9.358886404009008,3.0011048744069444,8.369746768084482
1,3,8.985588444770373,5.0848858474066825,2.591045101598288
1,4,8.337542802978904,2.204305325270208,7.457722844483751
2,0,6.774238381902557,0.9427079537278671,1.973582283882042
2,1,1.9256367828841052,1.7190971729855051,7.551233187633654
2,2,9.499986173872475,3.1981162450454397,8.551775941573368
2,3,9.0485911908083,5.030212679606071,2.7434613346960024
2,4,8.471328135145214,2.3401498303869577,7.580726382615712
3,0,6.724466431313761,1.100942419380874,1.85918064535417
3,1,1.9620072006931195,1.628742039968029,7.2827130713682715
3,2,9.673725718904642,3.4646149656975167,8.719471217691385
3,3,9.078698485816913,4.963233965466982,2.846707746830669
3,4,8.591183293229582,2.495704452471788,7.700939012588203
4,0,6.732472092037954,1.26100323697281,1.770113356963976
4,1,1.9908348189856695,1.599706694480404,6.9630176320697155
4,2,9.827585651954454,3.6738153932548303,8.920751745298249
4,3,9.1454839752512,4.873359613753268,3.021896400959119
4,4,8.693745821362407,2.5844578676166883,7.805137252195848
5,0,6.759777726738101,1.4064963646126503,1.789318389023611
5,1,2.05822516413159,1.6545301570960411,6.7126039820397825
5,2,9.894714897539963,3.857759073398108,8.992526148011232
5,3,9.181825888078633,4.836146881406976,3.1573802949685206
5,4,8.763542840458632,2.6829509189471406,7.942542677543903
6,0,6.770873962742832,1.5359765542108081,1.8508115422909126
6,1,2.1376610143571684,1.6989273357823784,6.48608058640996
6,2,9.955185344749637,4.047895511971095,9.14896450417844
6,3,9.200799212947231,4.777387438039424,3.3531796155916034
6,4,8.797402100706897,2.8592319489148426,8.069309788444595
7,0,6.784336147635474,1.6955771183468142,1.9690879218458086
