frame,id,x,y,z,time(s)
5,4,5.138311523843267,3.3262104595465933,10.030584665225271,0.0024754999903962016
5,5,5.280160384828616,4.483067218131198,7.795674062040046,0.0024754999903962016
5,7,8.924260673664532,1.4769304316390028,1.479677982772889,0.0024754999903962016
5,8,5.823811197729412,5.286502058125243,3.404015243291314,0.0024754999903962016
5,10,0.6138322586628917,0.6965657746155685,0.2205413903971376,0.0024754999903962016
6,4,4.97530642913528,3.1173002185825522,9.94529256267953,0.0029635000391863286
6,5,5.285772419128307,4.487118687277734,7.989537379297967,0.0029635000391863286
6,7,9.38264936532932,1.247808200365042,1.3913472863357754,0.0029635000391863286
6,8,5.857150790163363,5.090529693954135,3.5974668499329203,0.0029635000391863286
6,10,0.576606318087737,0.7751057150501224,0.0724092164283045,0.0029635000391863286
7,4,4.8625926612927435,3.2002955761277767,9.982531476612847,0.003408099990338087
7,5,5.501242095864183,4.327104891960318,8.20619908339585,0.003408099990338087
7,7,9.44285966601749,1.2191549734519904,1.3048157595042353,0.003408099990338087
7,8,5.871288976135885,4.855756655447573,3.5007730400993076,0.003408099990338087
8,4,4.754927648308602,3.233310505375716,9.934843974997072,0.0038791000260971487
8,5,5.845019779631835,4.318542245733859,8.228962026276074,0.0038791000260971487
8,7,9.534581544468738,0.6692022379987743,1.2138922159451553,0.0038791000260971487
8,8,5.661007621530794,4.7585701239127145,3.695072205530877,0.0038791000260971487
9,4,4.689071567110287,3.351880183685207,9.822558837819882,0.004240899987053126
9,5,6.014044755858944,4.12670795243257,8.304863714333596,0.004240899987053126
9,7,9.920416678186966,0.6236221117875711,1.3427155042599428,0.004240899987053126
9,8,5.765848014136379,4.579544181684642,3.6989081353802438,0.004240899987053126
9,13,0.11994554120194251,0.34001186586546306,0.7296132478627542,0.004240899987053126
10,4,4.5889783106892565,3.2812637007015444,9.604824857423203,0.004524599993601441
10,5,6.406695166846914,4.143907392482668,8.34233785580643,0.004524599993601441
10,7,10.386111853808684,0.5442280962766237,1.4037799673550424,0.004524599993601441
10,8,5.774584858659135,4.536903870232802,3.6552938237516277,0.004524599993601441
10,13,0.2142982746342441,0.20369589559913054,0.7335527375764895,0.004524599993601441
11,4,4.544724595125552,3.3718692119379017,9.611578020484224,0.004862400004640222
11,5,6.518992413480358,3.9935110897784933,8.221832682580649,0.004862400004640222
11,7,10.851807029430402,0.46483408076567634,1.464844430450142,0.004862400004640222
11,8,5.877857844324387,4.081836413849003,3.865505468984056,0.004862400004640222
11,13,0.2615848263872919,0.24978367229056764,0.7407404671381739,0.004862400004640222
12,4,4.387433256016685,3.2685473783879337,9.331581459497396,0.0051315000164322555
12,5,6.772942657692867,3.9969708922160834,8.41351461479852,0.0051315000164322555
12,8,5.7854241987830015,3.9382200882293015,3.9805721284384896,0.0051315000164322555
12,13,0.2700265481003796,0.23325141163812194,0.7668141754265889,0.0051315000164322555
13,4,4.200965048578999,3.491309752924558,9.267564400786405,0.005522700026631355
13,5,7.039734796942555,3.8928899426412547,8.454001638456994,0.005522700026631355
13,8,5.7081829394869406,3.767274078721628,4.049665464958165,0.005522700026631355
13,13,0.10364586322571814,0.10917411936445298,0.835009667763792,0.005522700026631355
14,4,4.252322670897329,3.4939197135158873,9.28720419199287,0.005932100000791252
14,5,7.150999007971163,3.7036265973065725,8.299664610209067,0.005932100000791252
14,8,5.7877695403067255,3.5855587288385173,3.8775342626705855,0.005932100000791252
14,13,0.16338803433433863,0.006603716661093217,0.8056517107357674,0.005932100000791252
15,4,3.9649251095621203,3.4769488344689727,9.281798181365447,0.006452300003729761
15,5,7.472863151654743,3.602243791895513,8.45462845059509,0.006452300003729761
15,8,6.1420571130614645,3.366109747908778,4.275957357719987,0.006452300003729761
15,13,0.35260752738141354,-0.16251214393076055,1.1011736713443105,0.006452300003729761
16,4,3.7786544126687156,3.4606889933008262,9.174952505390166,0.00678130000596866
16,5,7.767936850343989,3.596883534897435,8.529064197197798,0.00678130000596866
16,8,6.076453218528581,3.105656014466076,4.367080548473346,0.00678130000596866
16,13,0.08888760886010072,-0.22530409176869803,1.3188173474977312,0.00678130000596866
16,30,10.819500533449895,-0.8364610911413465,2.267437288719421,0.00678130000596866
17,4,3.7215711548032924,3.373560220920053,9.143367228328216,0.007080500014126301
17,5,7.942081970236258,3.424599194390078,8.621902269181286,0.007080500014126301
17,8,6.207744691393312,2.746484102292722,4.365197863483129,0.007080500014126301
17,13,0.005149550068049902,-0.17436775104104008,0.8897846752690933,0.007080500014126301
17,30,10.962242142900978,-1.0318927243643314,2.2196230381972404,0.007080500014126301
18,4,3.366614139496333,3.3142940551999507,9.132351969071529,0.007493400014936924
18,5,7.944879554044576,3.481046118566882,8.570687673663581,0.007493400014936924
18,8,6.202115379623614,2.4594435718511187,4.531970383465054,0.007493400014936924
18,13,0.1606365054219127,-0.323426232191016,0.8738892706882817,0.007493400014936924
18,30,11.210520686017933,-1.1075554639278649,2.258440858936448,0.007493400014936924
19,4,3.46709564044321,3.2522711622125215,8.638006908641161,0.00784510001540184
