frame,id,x,y,z
0,0,9.626918147951121,5.237489894632009,9.131959170127983
0,1,5.902571064525915,8.761801616998051,7.1417989135270705
0,2,5.569084380652589,1.7230780014829172,2.3285481921176645
0,3,3.5822771186545976,5.160082164919661,6.441723444236699
0,4,0.8243943402819465,1.0338782817848502,5.368977421599864
1,0,9.790351479454634,5.370274063416502,8.959835312766112
1,1,5.897410610585129,8.891149055907585,7.345181550037879
1,2,5.506308362850088,1.7837728023045738,2.478384597178704
1,3,3.721643003446035,5.086008001749193,6.499683348573948
1,4,0.9649459037921687,0.9295812137833296,5.397523064954288
2,0,9.980611363115425,5.532876242895969,8.787270045115584
2,1,5.902662013754549,9.030325481611166,7.573680737556729
2,2,5.443310453596417,1.8929938489003373,2.614840348376833
2,3,3.881579409210689,5.0568191749434375,6.61889025702527
2,4,1.1497726196693463,0.8379832372118194,5.464366837481713
3,0,10.153589307685829,5.7269965347866565,8.670354282560185
3,1,5.882044445974145,9.110385400874076,7.7135771853084965
3,2,5.367373757622729,2.010804526985498,2.731533966264951
3,3,4.0565392569254035,5.081788666530883,6.76098729454773
3,4,1.375349349043176,0.676412140681597,5.548733216744156
4,0,10.354689934587299,5.907739864824041,8.620652454587532
4,1,5.918415584282979,9.235909722470339,7.812858794408108
4,2,5.302472279242597,2.104638718626942,2.897301022771585
4,3,4.153036735368048,5.17748035984559,6.913160485530423
4,4,1.62988418222089,0.5695584274548824,5.620990477734602
5,0,10.557192832810925,6.071700198154099,8.561852798489502
5,1,5.88704767319677,9.361891646203974,7.91426334798085
5,2,5.222036891043486,2.156968943411498,3.0305875449060484
5,3,4.272309261273712,5.320685860445202,7.08338503645278
5,4,1.8959925309237804,0.38473188160815763,5.714627139350178
6,0,10.786561419544736,6.284897692639795,8.426980345148557
6,1,5.839257806820099,9.499210043313305,7.946717768074675
6,2,5.141324933818555,2.2525570741914067,3.1941394106266827
6,3,4.421790181813939,5.430750762474689,7.327290822986599
6,4,2.1786395095277977,0.19460852193711276,5.84522272265135
7,0,11.035505703146182,6.505033811529571,8.260746714704194
7,1,5.837426472768796,9.619559222954043,8.011977450678584
7,2,5.021239376153339,2.44196405840391,3.3133722479496943
7,3,4.614369795622869,5.45674063601832,7.607491955344516
7,4,2.3597772424416656,0.07126716516486001,6.0089455300228165
8,0,11.229452077694466,6.76269448821772,8.088447229289418
8,1,5.801452994238425,9.802427715102162,8.155520822952894
8,2,4.927182543093975,2.6930156245715606,3.5271034464872453
8,3,4.84745735442596,5.509288414468789,7.91668403461882
8,4,2.513731502748462,-0.12347501448875592,6.188810340105076
9,0,11.394859199383722,7.006387666330497,8.002244818526014
9,1,5.788538618838292,10.010357331861469,8.325545171335664
9,2,4.881236708894687,2.9210298057048276,3.8001829239860605
9,3,5.0630801051725,5.514493502692364,8.205317449297073
9,4,2.6775366638572704,-0.2498089254673946,6.355912860082148
10,0,11.594430825911777,7.304352556023764,7.928562233835913
10,1,5.799272176097394,10.237062292445135,8.468204354783344
10,2,4.832367647640492,3.114504332118598,4.085422686162144
10,3,5.227206720084139,5.4973705683797975,8.45407188139566
10,4,2.8450354232530723,-0.3694872309234977,6.474203352260156
11,0,11.775941079180345,7.578640312430425,7.854880082340805
11,1,5.78934142800005,10.420155593337713,8.600314975094564
11,2,4.883623216558902,3.4124378654055767,4.398172127112623
11,3,5.408885871631914,5.4775630393336,8.70951039173805
11,4,2.9533222085298023,-0.5040680314999911,6.5775138099516335
12,0,12.022206479584135,7.842961577965494,7.782612278628055
12,1,5.723602948606167,10.555891705243056,8.798270003498695
12,2,4.934885785745849,3.7323302425286506,4.664619816173552
12,3,5.498051212140361,5.329364378913435,8.920045711075614
12,4,3.06397877196176,-0.5875311870253124,6.652245686393
13,0,12.31487128680076,8.117287363605065,7.721548443955862
13,1,5.622429168400817,10.754141066453283,8.993470093163369
13,2,4.943026066953682,4.013163743148831,4.9426609904522305
13,3,5.576107160649154,5.1980386636645575,9.060141670429614
13,4,3.2771021524881396,-0.742463119224793,6.683918635921823
14,0,12.631209784888428,8.422427611938458,7.648656331354947
14,1,5.4894039703855295,10.957271438180394,9.145433959533058
14,2,4.9474861642308054,4.2880922573024955,5.21774180927205
14,3,5.70806093165743,5.159555164710151,9.289903259081223
14,4,3.492867972661919,-0.9000740987342523,6.725815230920182
15,0,12.891042912903796,8.793668436252213,7.614692345532188
15,1,5.321795235968987,11.217099768086335,9.303508859122921
15,2,4.974263200520976,4.574518458880714,5.463088260501028
15,3,5.834767513354638,5.0889550075759225,9.494562182413047
15,4,3.598459169314266,-0.9903944734553733,6.706022135462022
16,0,13.113812250407234,9.148492685743445,7.5748550809792885
16,1,5.183992856162112,11.422890907959745,9.450148332055875
16,2,4.9812768052675045,4.964804545300302,5.7376640585525855
16,3,5.9215051822228055,5.043752915118094,9.68297064372441
16,4,3.7031989740211837,-1.0783364703802836,6.640627810343712
17,0,13.326534719056522,9.542594857732935,7.498046687871285
