frame,id,x,y,z
0,0,8.242540938518786,1.1383905042172249,7.049407875663007
0,1,8.370897877500477,4.632403645842077,5.564218249668635
0,2,0.158871403616484,3.8438709338386645,3.195861547895852
0,3,7.909806190282783,8.762219441721488,1.8321795188037926
0,4,3.9252234801041053,5.199745900798955,1.989853817797358
1,0,8.069073490623316,1.197986731297433,6.986708088877762
1,1,8.304673074938659,4.663359092691467,5.301152569951477
1,2,0.1801867131883804,3.811015081191295,3.140117359984891
1,3,8.041372475749423,9.050543081005117,1.8493371206530813
1,4,3.9181725277779487,5.288563048213455,2.3415243227633082
2,0,7.858593865484163,1.2127827091429386,6.962297108277483
2,1,8.23767893151815,4.6566436330095025,5.065547496263884
2,2,0.18099126751062491,3.7521410907829233,3.0307516802492884
2,3,8.156562733060417,9.340681278465313,1.885700214417705
2,4,3.871425975663028,5.405584825213316,2.7234182515715704
3,0,7.619603272258404,1.235481756728667,6.902008148308051
3,1,8.114546946234022,4.649507775925238,4.867792368517628
3,2,0.1782404239848466,3.623305906562945,2.8779450226487113
3,3,8.307123291554694,9.601371350824357,2.0024791449467347
3,4,3.7808075749607055,5.4818179771450755,3.065907219415798
4,0,7.380750169923228,1.244977524401037,6.866242614640832
4,1,8.043373766739665,4.574213479978595,4.623875274971333
4,2,0.16439449343696563,3.5299825452746987,2.6793605269010414
4,3,8.504045670222725,9.87074155648327,2.0690562652558975
4,4,3.7231571796068015,5.536336031471214,3.346340944584811
5,0,7.196155222670021,1.2264963380573897,6.791790538233087
5,1,8.00913243522882,4.464762278892012,4.345244939406518
5,2,0.13962873160927597,3.421369810923412,2.4844554645689687
5,3,8.701332174771538,10.144973059623359,2.2006339608822665
5,4,3.6500134945150227,5.619769275935153,3.586872367685508
6,0,7.039568343571916,1.1885327431566903,6.678363536425159
6,1,7.942422535968344,4.380821360540461,4.0676072527343665
6,2,0.07614793624645451,3.3346082153795584,2.2575174089265704
6,3,8.921572143210454,10.42539069927658,2.3567421284201195
6,4,3.5722266646488703,5.7262476561840066,3.830671435253681
7,0,6.980094856985259,1.1967412901865406,6.541854134586598
7,1,7.831026139537534,4.233285449360856,3.7804786127903705
7,2,0.0860073672617868,3.299362959814525,2.065563773169698
7,3,9.060419701000706,10.693947989589226,2.5596896229120305
7,4,3.4323326161040453,5.898446906989376,4.0910270260811314
8,0,6.900267551922747,1.1224180216193362,6.3496585833238735
8,1,7.686024951863231,4.057827270017305,3.479533430794089
8,2,0.08692051693010046,3.2915757123479326,1.87697417174603
8,3,9.224386085455912,10.978441598242101,2.7329291596972642
8,4,3.247158170770461,6.045519896746356,4.437837873426552
9,0,6.8050140573263445,1.0213435112344962,6.2147949716216395
9,1,7.5482215772337575,3.879498394902663,3.1235933911995772
9,2,0.0523361662962318,3.288218162661096,1.5780228102733442
9,3,9.392008197872098,11.255023272784806,2.9554482574953216
9,4,3.127414793852363,6.197885019308492,4.730644605405899
10,0,6.722980944839929,0.8653059477625844,6.1077159032119175
10,1,7.41349467203721,3.7023490317365177,2.8147966680911596
10,2,-0.01995720304396039,3.286764506557685,1.2597396372922778
10,3,9.540439156858763,11.455141585784649,3.2504702523975775
10,4,3.020516958785397,6.369914232454462,4.9951423249113525
11,0,6.640201719127298,0.6636848672619389,5.981877465538093
11,1,7.341478220684283,3.548882585907775,2.565865138442426
11,2,-0.1365340917769003,3.3497381918618356,0.9773891651677551
11,3,9.653514837817346,11.547197009221891,3.4653596953994037
11,4,2.9186661507473355,6.565098542407441,5.290198570904631
12,0,6.584881427676318,0.42507988898229393,5.844845233084332
12,1,7.2847855132171215,3.358491247488752,2.3532273119289333
12,2,-0.21913399161711766,3.427031892555573,0.5940733326610272
12,3,9.69097214268524,11.613907105858774,3.736857783286828
12,4,2.795493946589947,6.7263495408378535,5.604013771727071
13,0,6.601293737299529,0.25056197427862736,5.669608729352422
13,1,7.293477342132149,3.0983768946964223,2.1433633433310137
