frame,id,x,y,z,time(s)
5,1,3.7440660062920434,8.174487822040117,3.350927234947442,0.0016193999908864498
5,3,8.888272990991192,9.951534552713163,1.2554754737600906,0.0016193999908864498
5,5,9.788925912162243,2.673476307015941,5.8274949133019645,0.0016193999908864498
5,6,5.257847661891167,3.0093105353891696,3.5507424917359764,0.0016193999908864498
5,8,5.51054892148054,4.996265557840236,0.8698531841643994,0.0016193999908864498
6,1,3.7020124723760968,8.34163018255938,3.1771652633106133,0.0018819999531842768
6,3,9.226550846862475,9.954410273440041,1.517092823801321,0.0018819999531842768
6,5,9.587735793503759,2.818103608081594,5.681373034118034,0.0018819999531842768
6,6,5.171934648172507,2.9268711891925565,3.8101848717191054,0.0018819999531842768
6,8,5.714096910170261,5.215105005377272,0.6083200390636991,0.0018819999531842768
7,1,3.6771927943921185,8.388114497299124,2.977919058126366,0.002112199959810823
7,3,9.226550846862475,9.954410273440041,1.517092823801321,0.002112199959810823
7,5,9.359327557971076,2.942329464029993,5.671349577990769,0.002112199959810823
7,6,5.030601412013031,2.8327720370532687,4.134055371811534,0.002112199959810823
7,8,5.941628684315927,5.3073166374465846,0.3198570800111706,0.002112199959810823
8,1,3.7781001276768755,8.425916202554797,3.0749104455515752,0.0023378999903798103
8,3,9.226550846862475,9.954410273440041,1.517092823801321,0.0023378999903798103
8,5,9.174767016008714,3.283931354338074,5.750466872982474,0.0023378999903798103
8,6,5.03640243864861,2.8198655817449128,4.393236257125791,0.0023378999903798103
8,8,6.008889768378196,5.444880108658559,0.22280100840699973,0.0023378999903798103
9,1,3.622650117885756,8.610168382053304,2.8214366390154515,0.0025804999750107527
9,5,9.07185859511617,3.416557339959978,5.5215123989807156,0.0025804999750107527
9,6,5.098965979291247,2.5639888914571944,4.851867015329191,0.0025804999750107527
9,8,6.039147942853262,5.723162614879467,0.05412891311013601,0.0025804999750107527
10,1,3.6626405250672427,8.439395530729337,2.7992240493027047,0.0028249999741092324
10,5,9.04710578780587,3.65171883327033,5.569709985813037,0.0028249999741092324
10,6,5.039916180764534,2.506663260146301,5.147580894310346,0.0028249999741092324
10,8,6.092066261011563,5.944803309950356,-0.1850156400897811,0.0028249999741092324
11,1,3.639394327673734,8.623042100594674,2.6154902129568436,0.0030464999726973474
11,5,9.097799813771799,3.858827305198973,5.494045462871286,0.0030464999726973474
11,6,5.166767993631742,2.32839261927112,5.30703196555867,0.0030464999726973474
11,8,6.218622404139161,6.302524632461186,-0.5302087476555072,0.0030464999726973474
12,1,3.476616061634333,8.721187297390214,2.6168238512248183,0.0033104000031016767
12,5,9.051285910909009,4.014113816633684,5.3397387969694545,0.0033104000031016767
12,6,5.165449808724814,2.2794116481473092,5.540504006205527,0.0033104000031016767
12,8,6.351279561445446,6.520626537482825,-0.7871763825284606,0.0033104000031016767
12,21,10.893724491051403,10.265580395975638,2.7892428660318984,0.0033104000031016767
13,1,3.382497727440968,8.81048516826703,2.5964937846466714,0.003572499961592257
13,5,9.02057917673372,4.208062558313361,5.32475733101849,0.003572499961592257
13,6,5.224673565771798,1.9747213256070593,5.645922899447633,0.003572499961592257
13,8,6.456422483024064,6.7365383902088,-0.8017234786479427,0.003572499961592257
14,1,3.259153253730457,8.906258965599788,2.526683125961352,0.0037972999853082
14,5,8.85839861483404,4.214917531463056,4.988516262014843,0.0037972999853082
14,6,5.157959906925874,1.6886665570740484,5.760743295314897,0.0037972999853082
14,8,6.670870291045104,7.061376089761055,-1.0709274756515272,0.0037972999853082
15,1,3.118801053666213,9.072764578490744,2.465688273448083,0.004009899974334985
15,5,9.007612799221066,4.197150351953666,4.9768619265600735,0.004009899974334985
15,6,5.290767797930097,1.4860021784510993,6.059554934326557,0.004009899974334985
15,8,6.808660399495107,7.453400160936053,-1.2028964914392064,0.004009899974334985
16,1,2.995898217041075,9.263179712288041,2.420922618736703,0.004215499968267977
16,5,9.007612799221066,4.197150351953666,4.9768619265600735,0.004215499968267977
16,6,5.162823679651953,1.2890816439768222,6.113887973237399,0.004215499968267977
16,8,6.7787020709002865,7.766607787466798,-1.2801727390528699,0.004215499968267977
16,27,13.280180086598985,9.718959175511996,5.1238738474365935,0.004215499968267977
17,1,2.8660714904792655,9.426708238739,2.462614950397503,0.004383399966172874
17,5,9.007612799221066,4.197150351953666,4.9768619265600735,0.004383399966172874
17,6,5.162823679651953,1.2890816439768222,6.113887973237399,0.004383399966172874
17,8,6.905047566852037,8.161755366048464,-1.55512092583134,0.004383399966172874
17,27,13.280180086598985,9.718959175511996,5.1238738474365935,0.004383399966172874
18,1,2.8271735958818116,9.42365267100743,2.2528086388837734,0.004627599962987006
18,6,5.0972949332959,1.1495234233797489,6.238689359484425,0.004627599962987006
18,8,6.978339567414225,8.521750873926093,-1.7865631656912022,0.004627599962987006
18,27,13.280180086598985,9.718959175511996,5.1238738474365935,0.004627599962987006
19,1,2.763267539959675,9.530816392012921,2.313284254343718,0.0048463999992236495
19,6,5.239115243417354,1.0538779270702314,6.437140219381411,0.0048463999992236495
19,8,7.089011761741971,8.893954614382373,-1.6876231082475621,0.0048463999992236495
20,1,2.7677632550539184,9.679008895320829,2.1298788448678425,0.005062099953647703
20,6,5.209619602809567,0.8768601428607081,6.564487456050746,0.005062099953647703
20,8,7.178620948930053,9.17714907646209,-1.5460579974545337,0.005062099953647703
21,1,2.7098802822732453,9.710078273038015,1.8980803986912995,0.005280499986838549
21,6,5.072939207363384,0.7892534242539758,6.742419128456439,0.005280499986838549
21,8,7.269443909522719,9.689914127026542,-1.6136166262868328,0.005280499986838549
21,35,9.044958899680617,3.731092090573775,4.650398855924725,0.005280499986838549
22,1,2.717497562656812,9.769108059290286,1.6994493887216475,0.00553379999473691
22,6,5.197712754468756,0.7304878320544241,6.970438550279326,0.00553379999473691
22,8,7.2806536068031775,10.140371206737477,-1.4298206138801308,0.00553379999473691
22,35,8.881835236101448,3.634551052659536,4.708850413021755,0.00553379999473691
22,37,15.81567685201513,9.792166797051191,6.715414289712879,0.00553379999473691
23,1,2.812750400022672,9.843162132651791,1.4192259975601877,0.005742099951021373
23,6,5.324511168360807,0.5558849026389352,7.022438041227737,0.005742099951021373
23,8,7.297514737390007,10.592902671947854,-1.267996445531238,0.005742099951021373
23,35,8.938262983874127,3.550250786934576,4.480892497485576,0.005742099951021373
23,37,15.979726732006485,9.845296283915602,6.858747383281277,0.005742099951021373
24,1,2.871614168751641,9.8528819292413,1.460374679480216,0.006022099987603724
24,6,5.300460611189809,0.4338009868832964,7.118837625312214,0.006022099987603724
24,8,7.458505807827195,11.135999729558023,-1.2420170480382116,0.006022099987603724
24,35,8.938262983874127,3.550250786934576,4.480892497485576,0.006022099987603724
24,37,16.23497881333835,9.758811319038097,7.126239645553027,0.006022099987603724
25,1,2.8305501121614127,9.664575801651711,1.26105673587815,0.006291500001680106
25,6,5.244448941014995,0.18186568244727208,7.066556789131705,0.006291500001680106
25,8,7.455656207409014,11.612760896595125,-1.0323294902816529,0.006291500001680106
25,35,8.938262983874127,3.550250786934576,4.480892497485576,0.006291500001680106
25,37,16.415801205896784,9.751484376265259,7.207088058322912,0.006291500001680106
26,1,3.049622166139442,9.912169811770628,0.9534986373588548,0.006512399995699525
26,6,5.013615706836805,0.09355861444338495,7.1983973794941996,0.006512399995699525
26,8,7.566013762033918,11.937085941583895,-0.9248775175259666,0.006512399995699525
26,37,16.48624453467578,9.865449524344191,7.24685755838335,0.006512399995699525
27,1,3.209051023212334,9.824334459835312,0.9156776949051749,0.006718499993439764
27,6,4.821593876780477,-0.14676522090002328,7.1710247952852075,0.006718499993439764
27,8,7.566013762033918,11.937085941583895,-0.9248775175259666,0.006718499993439764
27,37,16.887949658068848,9.992497321177284,7.415879171921803,0.006718499993439764
28,1,3.209051023212334,9.824334459835312,0.9156776949051749,0.006977799988817424
28,6,4.893874855889886,-0.2543956867517488,7.177005755188851,0.006977799988817424
28,8,7.566013762033918,11.937085941583895,-0.9248775175259666,0.006977799988817424
