frame,id,x,y,z
0,0,2.1345157997969078,0.05394216754002645,8.157776088502947
0,1,8.816851410025933,7.4775303211460855,9.621737614698274
0,2,3.8283208848351546,2.484055185916787,0.7581759028674961
0,3,9.02187860784874,5.0221426739777355,7.517967031018957
0,4,9.175273007919616,0.32780453934532994,3.6917128519724485
1,0,2.251259367608183,-0.11026508597414411,8.166989433882891
1,1,8.705991129524552,7.419857010523901,9.376035047586937
1,2,3.8149999248511053,2.601568825279652,0.6170051129613676
1,3,9.01785962494859,5.513463494336992,7.599582471768716
1,4,9.371281719732574,0.25855036783605845,3.6047552634231863
2,0,2.3895273431617587,-0.20637817366974445,8.198344544213205
2,1,8.626515400568051,7.233721919249479,9.08207390301126
2,2,3.7470121516033292,2.724282194151607,0.4716328351359527
2,3,8.950922322352552,6.005018412478429,7.731007454146412
2,4,9.583049091112642,0.19028041335553683,3.4708056254271833
3,0,2.3849599576970175,-0.2779913837749989,8.21012272863747
3,1,8.526116070438716,7.032943479268883,8.782104534537686
3,2,3.7284852457177684,2.8476101589618756,0.30729389738500357
3,3,8.949894589744021,6.436522823073072,7.9009224878867705
3,4,9.782542985647344,0.15686355135503485,3.373285968879867
4,0,2.3536514124392665,-0.376333265388207,8.21577114246642
4,1,8.414961234553667,6.807037860992964,8.462682817642472
4,2,3.77192863006557,2.8855964450331824,0.20417981751416558
4,3,9.016376364326627,6.848483080146911,7.9844972726757355
4,4,9.879589570152136,0.13543705920294022,3.303422232316798
5,0,2.278011865348237,-0.5490260517555736,8.18794900912758
5,1,8.277008426942235,6.604277366568563,8.094570539974558
5,2,3.7550036015895043,2.957297922144484,0.1338452320010715
5,3,9.036101626129083,7.199126945956421,8.005059684542983
5,4,9.909128685759928,0.15096565583720148,3.300620731865926
6,0,2.244670319922085,-0.6984604974442827,8.100855221963197
6,1,8.158997150506273,6.365387143112415,7.767119731410384
6,2,3.7261427876311295,2.986097136530542,0.06829516601825632
6,3,9.096625441204576,7.566745509484535,7.960293145558835
6,4,9.913050522850908,0.1702945283445092,3.3221853276008315
7,0,2.2637448687069246,-0.8557450980799233,8.019353364985452
7,1,8.034753776007092,6.0793745057255455,7.5030182321055525
7,2,3.6616472320895297,2.9876877543331797,-0.05373657298063553
7,3,9.09657934238912,7.946510108395246,7.852948821328539
7,4,9.994360869767299,0.1342977440661765,3.319480206698721
8,0,2.2705452907869774,-0.9096366878330471,7.958949426618517
8,1,7.874292054369467,5.861665561490098,7.2049237906852355
8,2,3.5892596609920977,2.9984642254114764,-0.22748116602689228
8,3,9.173345195304424,8.318592694738529,7.794215146734464
8,4,10.070205289830033,0.13569601343295973,3.353026955816578
9,0,2.3214696570687647,-0.9412316168554298,7.888632836522255
9,1,7.735925674382764,5.638917743897668,6.968595432630477
9,2,3.5903044728646143,2.934877915770214,-0.4378614843196461
9,3,9.259838775534824,8.759081847700605,7.77168010592839
9,4,10.08182216462508,0.08588352313380418,3.3651694247561874
10,0,2.3526231093283823,-1.0394774847555188,7.909843979869196
10,1,7.630219131201256,5.392133748858675,6.726161714998111
10,2,3.5573410825121163,2.8901895755509663,-0.5898089001960503
10,3,9.386854370438876,9.09953123539327,7.77533526841855
10,4,10.094677582895367,0.0349293773868211,3.3787879665202807
11,0,2.3707871393041327,-1.1708419497232194,7.874919353597906
11,1,7.517604186274325,5.163704080702682,6.502746613336816
11,2,3.539151113763871,2.8975703651988263,-0.6526915910497235
11,3,9.484984890020263,9.36906709999983,7.744407375363352
11,4,10.10440909070141,-0.059752180340789815,3.370974583040518
12,0,2.3502818852864786,-1.207314050173826,7.821153729026278
12,1,7.390277746571968,4.942677352102562,6.369952679154854
12,2,3.5351312791302147,2.8946028303080733,-0.7635709398580375
12,3,9.586948131600048,9.662055198063225,7.653497897910547
12,4,10.12726989576061,-0.13062578917062473,3.393017999986939
13,0,2.345582483762972,-1.2073108448762084,7.808787956909256
13,1,7.353402339243222,4.7699585498772255,6.2698666702355
13,2,3.5233476802070767,2.9895762399023513,-0.8254318700497466
13,3,9.72821984601587,9.938387144208312,7.449467860806901
13,4,10.168198951601292,-0.22256894889219964,3.4437499792623245
14,0,2.3829229673538785,-1.24517699415586,7.818389648026451
14,1,7.276822840614016,4.548138864672285,6.168772703327456
14,2,3.5243795227519303,3.169925612020952,-0.8811812410671405
14,3,9.796881818353498,10.245791515756279,7.245822176305816
14,4,10.21751059648272,-0.27186263724829957,3.538389395535778
15,0,2.408753068604369,-1.3486832470747194,7.764680279239632
15,1,7.160007440884042,4.31960890789934,6.021341095704539
15,2,3.5059661554472816,3.2711470816439636,-0.925899148153697
15,3,9.87680085440327,10.518315025420371,7.067603356726406
15,4,10.25039937176175,-0.3094976044276557,3.6010447418525517
16,0,2.458411771922961,-1.4014406412007365,7.698522491367933
16,1,6.978770179973396,4.054567391142556,5.8582725612384445
16,2,3.5552903750830556,3.4201260241207034,-1.0157291009769547
16,3,9.914414423483734,10.7565835086955,6.8642507833820305
16,4,10.318342555036986,-0.366654639937868,3.637455711223529
17,0,2.5038392767822866,-1.4084062234538528,7.6677634678577204
17,1,6.762760024922019,3.839864406137653,5.722888724320667
17,2,3.645589993277354,3.609253758312768,-1.0478687346828814
17,3,9.968155346227578,11.064534784612377,6.643577785581437
17,4,10.374668126750604,-0.44136699855549744,3.6908319033407273
18,0,2.476978186989164,-1.3610406459421527,7.630853383692207
18,1,6.576305177041499,3.6129893246845266,5.558551724880717
18,2,3.6982398231473343,3.8384037591371767,-1.1247040481295885
18,3,10.01155247690522,11.24320009155465,6.399151153358731
18,4,10.448853945071388,-0.5767297387509656,3.694972624173219
19,0,2.4215163048018344,-1.3250231264999914,7.639821349589606
19,1,6.3215242500110715,3.338145187964027,5.470907450561887
19,2,3.732740797387372,4.003412767091883,-1.1282076850790785
19,3,10.114655545586903,11.357957049848164,6.128719743777317
19,4,10.497675495264978,-0.6550931350682859,3.752300364530576
20,0,2.242650672962284,-1.273257953690699,7.655405241598472
20,1,6.098645212734233,3.115342067087559,5.344287139543432
20,2,3.7650028151462402,4.230429095193698,-1.1327229142666426
20,3,10.324726617931317,11.500091475951356,5.8508702532585914
20,4,10.537554583581464,-0.7434550916331392,3.7977819444697927
21,0,2.095020755284037,-1.2151835774535158,7.644413378222011
21,1,5.886581119466167,2.928609098452559,5.201588702328096
21,2,3.814745776419258,4.417479697849323,-1.0429390263859593
21,3,10.590965040323589,11.674588878545537,5.641921246180635
21,4,10.676850550456654,-0.8258815345970215,3.80741311232885
22,0,1.9665461286872437,-1.1280498660849814,7.665377227914829
22,1,5.656208414555736,2.7786160167870024,5.017683792932304
22,2,3.898962374272244,4.587160535830969,-0.8721585266179273
22,3,10.873520824380757,11.820380549727464,5.397906641759453
22,4,10.816975759399535,-0.8992737393356902,3.8229780307504098
23,0,1.8517429614892782,-0.9933417217863095,7.603833709330817
23,1,5.380316302739745,2.6831668383737726,4.837431165677017
23,2,3.9822037386536118,4.781499293288343,-0.6478019608511574
23,3,11.194077624632753,11.975405297069,5.143732486156114
23,4,11.01754226930183,-0.9698950897713869,3.8659085098426234
24,0,1.805987325385804,-0.8424638750947506,7.5559193804630205
24,1,5.162140200830388,2.5993413503062226,4.676377806478767
24,2,4.116311540396634,4.95972111769725,-0.36040363793092944
24,3,11.421037685190356,12.145830806277532,4.845637885766636
24,4,11.259968805767993,-1.0842509714526791,3.999749984261229
25,0,1.7391924509614232,-0.6899082177347335,7.540770507977462
25,1,4.913121562853585,2.5150519718407316,4.532919099780497
