frame,id,x,y,z
0,0,6.977362164767853,3.138142722224316,1.2119709886162733
0,1,3.2359152161412763,9.312118653756338,7.896673132657908
0,2,0.10019123960316789,1.9893321718647516,2.931136934362363
0,3,9.434157116300515,4.034370552512759,1.818160965680693
0,4,8.603879123445118,9.070701468753624,3.0174797543567555
1,0,6.693916972540505,3.217537387300886,1.2108290873547467
1,1,3.3051836893343274,9.152199587440569,7.856933146735904
1,2,0.11261147876120886,2.0553060796275258,2.7771977809161856
1,3,9.508615914948498,4.153061243080335,1.4824386249753008
1,4,8.668781759912724,8.806335057426905,2.9770385454862938
2,0,6.480082234414999,3.3138536630392825,1.1791429910483058
2,1,3.3489301422249556,9.062638856183819,7.840331820369156
2,2,0.04358340405336064,2.1441422343319405,2.5882401294721404
2,3,9.574870953541625,4.194069674021343,1.1424470862617362
2,4,8.698669038516037,8.491114703987146,2.9795342461938445
3,0,6.389691363976037,3.434903814237393,1.155920648260516
3,1,3.3335554121824194,8.966604168504936,7.794282225164634
3,2,-0.10958736011308634,2.257479316678606,2.3993378092713216
3,3,9.602716223770202,4.161002572819925,0.8309070320274266
3,4,8.788647233324205,8.185306196917526,2.9604467189711587
4,0,6.335853972861929,3.508994234828939,1.0326760938634723
4,1,3.3949473693374084,8.950682905168376,7.733901582439265
4,2,-0.2546473514997186,2.4465379480918763,2.1639208719688905
4,3,9.630637681057895,4.1652233865496715,0.6094774791923914
4,4,8.842199866252402,7.849453614820391,2.949507180369838
5,0,6.258220047353125,3.650649990326925,0.8727061992660439
5,1,3.4673055260959695,8.947095869651875,7.6616595813855355
5,2,-0.46771879406119143,2.696061034881311,1.9409710854757392
5,3,9.686526248270749,4.1985907124372055,0.3735367056460256
5,4,8.872548134970607,7.499762828618326,2.992721300873958
6,0,6.15699900261832,3.68805617640483,0.7006229172501797
6,1,3.495884820939255,8.987216790279613,7.560077155708327
6,2,-0.6535884173745097,2.939704067146569,1.7316774488187845
6,3,9.697296991719456,4.210697454208938,0.14180172039241606
6,4,8.921428501575617,7.1754904206061845,2.9825989690549797
7,0,6.0416129391384015,3.763449370615316,0.5649646029188882
7,1,3.495344102685333,9.004579698862184,7.530672282956263
7,2,-0.7931805686766628,3.0977089553592556,1.6242257185913886
7,3,9.733871698859955,4.233678378768193,-0.1031703943928278
7,4,8.919161586573757,6.829876450581445,2.933065840896312
8,0,5.8738870137158985,3.7439791368287243,0.5003832114403746
8,1,3.554513590066915,9.046787435726525,7.510877431386978
8,2,-0.948091940317009,3.22577599551682,1.5214698346696827
8,3,9.725777407336189,4.269575210103941,-0.3402632020512878
8,4,8.898823669695384,6.49945134130342,2.885472535502481
9,0,5.751883683161096,3.708087183487284,0.3975318819782089
9,1,3.6297375176301143,9.148754374126558,7.577071987892737
9,2,-1.0480792243484127,3.2915971960001675,1.3879894913855444
9,3,9.642428806518272,4.311075004670224,-0.5718415005379853
9,4,8.832463630667467,6.251914675269065,2.882174829008822
10,0,5.619006220450228,3.714831382026381,0.2059414470388614
10,1,3.72799841113057,9.261233253740343,7.752949355145626
10,2,-1.067753348263187,3.386436576521381,1.2466639692797012
10,3,9.539241081416021,4.372769703382767,-0.7938600238991491
10,4,8.739253126893741,6.07904966955537,2.8642452970936456
11,0,5.412839463623803,3.744790508525851,-0.00242297709562847
11,1,3.8371471680708047,9.414144178172668,7.875330352055878
11,2,-1.1552273276474394,3.4353745577447183,1.1458630884539536
11,3,9.518457949106617,4.508284725175114,-1.0196042891985602
11,4,8.646532808194015,5.933969144462072,2.811285043821305
12,0,5.208978382471004,3.767264060027141,-0.14888064488594477
12,1,3.924474181686533,9.65100557137107,8.031800904248376
12,2,-1.2255502534717215,3.4060728653254397,1.0594366644851356
12,3,9.50409732779698,4.709269921279058,-1.212215522563863
12,4,8.659018963615411,5.7906103356743905,2.6821932281248406
13,0,5.037188300462698,3.72747224267427,-0.27722408238702595
13,1,3.9770133431784362,9.938368936469805,8.146687205307686
13,2,-1.2446785950424049,3.294947927897342,1.0240421699107738
13,3,9.436437904330933,4.924076528991162,-1.3355703804304608
13,4,8.656097246381735,5.646970565101539,2.6141206867523983
14,0,4.879603713371715,3.6917839136871513,-0.33292043483648665
14,1,4.052002903332218,10.21487461278854,8.275778849747681
14,2,-1.3480826279346239,3.0617281489929957,0.9475338320568344
14,3,9.390503330140126,5.093075371712966,-1.4665037981636664
14,4,8.666516745931956,5.540055085818916,2.581030948869304
15,0,4.7008351630898915,3.6821958488763746,-0.3846089224264982
15,1,4.133654226494961,10.534796070647397,8.521911143170696
15,2,-1.5231201828629257,2.7986928610278663,0.7989366591052349
15,3,9.29431517406843,5.317770679830894,-1.4569809858071068
15,4,8.726507773848574,5.4125098767201285,2.476521407561004
16,0,4.436065112458942,3.7309834232672148,-0.38271330352487926
16,1,4.200956089093216,10.902244410099662,8.800490736100729
