frame,id,x,y,z,time(s)
5,1,1.4458861317070482,4.590438471602235,7.396148754242025,0.0018069000216200948
5,5,2.3461829686220566,1.076403705226225,5.122090736958347,0.0018069000216200948
5,7,7.766393526442062,8.301373458053469,3.258262196750678,0.0018069000216200948
6,1,1.4846306343248845,4.809626680713802,7.514015480888297,0.0020659000147134066
6,5,2.449303580289741,0.9339129690681208,5.146176887643931,0.0020659000147134066
6,7,7.801979422497922,7.975587660903106,3.483980905285081,0.0020659000147134066
7,1,1.3056961287083022,4.978532335643844,7.692057609406844,0.0023125000298023224
7,5,2.3379107720357966,0.9108175290831181,5.022961123921688,0.0023125000298023224
7,7,7.5173486996827,7.661121205545721,3.543728082930418,0.0023125000298023224
8,1,1.253825887425707,5.313936510821579,7.791658778258364,0.002549800032284111
8,5,2.3368309373201366,0.8368906205606693,5.116690698332205,0.002549800032284111
8,7,7.084468733066407,7.262062310985891,3.8727077310600815,0.002549800032284111
8,13,5.099275043073648,7.173111469548263,0.44828206134115606,0.002549800032284111
8,15,2.1144291229139984,5.264117067427752,3.108593608167745,0.002549800032284111
9,1,1.2798489560691821,5.578235036130524,8.18541474389723,0.00280620000557974
9,5,2.233457690028545,0.6977836898758986,5.195194154226875,0.00280620000557974
9,7,7.084468733066407,7.262062310985891,3.8727077310600815,0.00280620000557974
9,13,4.925127367971175,7.093258694260168,0.4062718406481569,0.00280620000557974
9,15,2.384898500705408,5.505878347416838,2.964906365292085,0.00280620000557974
10,1,1.248801694593319,5.762691442833684,8.49521322274048,0.003081600007135421
10,5,2.3136579846449408,0.5917098441713181,5.318197418221988,0.003081600007135421
10,7,7.084468733066407,7.262062310985891,3.8727077310600815,0.003081600007135421
10,13,4.8328281372724895,7.196871778896748,0.5795026953572973,0.003081600007135421
10,15,2.5805592276693816,5.817675045034822,2.8091847765741775,0.003081600007135421
11,1,1.077449860117718,5.958198409242611,8.758751091019912,0.003340900002513081
11,5,2.1870770293937163,0.24693968334094069,5.36324438670966,0.003340900002513081
11,13,4.584188573789294,7.082774854894763,0.4959155556458805,0.003340900002513081
11,15,3.0763149620152968,5.965022563746572,2.613506643521868,0.003340900002513081
12,1,1.0399593306479193,6.261898293202314,8.894624319498998,0.0035764999920502305
12,5,2.205693225219049,0.11311388004732909,5.508558474734376,0.0035764999920502305
12,13,4.464249535940701,6.937171195588399,0.5761715236443276,0.0035764999920502305
12,15,3.3026406060588283,6.170199386391186,2.5951634791875353,0.0035764999920502305
13,1,0.9871634089849669,6.436140334701971,9.206567954314046,0.003785100008826703
13,5,2.4218046704824334,0.11545590969904446,5.513748621155848,0.003785100008826703
13,13,4.477951242549079,6.925214243803053,0.6613152018508143,0.003785100008826703
13,15,3.642526388590246,6.358094653313412,2.278834037167928,0.003785100008826703
14,1,0.8925970828324807,6.6018188141243135,9.564143058376887,0.004052500007674098
14,5,2.6340830994229694,-0.04903553017600132,5.63220711747505,0.004052500007674098
14,13,4.306696865533867,7.042228018147781,0.8799569844729959,0.004052500007674098
14,15,3.903280070492739,6.5156014615062645,2.1414682629005273,0.004052500007674098
14,29,6.658490355640001,5.639571920386541,5.459678132720711,0.004052500007674098
