frame,id,x,y,z
0,0,1.5366135595233288,1.6930330095896762,5.059643144982656
0,1,6.581188734537513,7.675808770243055,1.0922745888085539
0,2,7.975965263652343,9.687459069451402,2.4694933605631233
0,3,1.9751382910064796,3.382755360684506,7.154172314525335
0,4,0.7901478134737072,4.160102579979439,3.9774470164560816
1,0,1.6621874783318522,1.53980021199155,5.121760303970064
1,1,6.302895000340581,7.538920726210895,0.867006069453379
1,2,7.990723410395913,9.419177519460531,2.652051189828489
1,3,1.7982246643711628,3.6120256685560785,7.173379490930506
1,4,0.9276028228625387,4.327003585567327,3.8339106595371883
2,0,1.8133766338471475,1.4193681156796802,5.092690534929643
2,1,6.04132115423029,7.437983980698078,0.6895749932722162
2,2,7.987250775366114,9.125642866527084,2.832353014336145
2,3,1.6600042065265757,3.8624516250304013,7.206120045249841
2,4,1.0512598927695553,4.45264792865893,3.6232054314168285
3,0,1.9825448344273058,1.283138015623347,5.073115524659605
3,1,5.90688819098335,7.277580961043583,0.5810594290794673
3,2,7.9430364179305135,8.824848680727406,2.9811007234584324
3,3,1.5318908988474276,4.1352406188085995,7.258243430545233
3,4,1.2583847358289886,4.557170781853156,3.4668642764730677
4,0,2.1367653257924046,1.117523584089397,5.06150666272109
4,1,5.721243200693783,7.182737194684646,0.554069986492825
4,2,7.8888354282240964,8.475037221824048,3.161014562512009
4,3,1.4213517925152284,4.443957945866826,7.28144948259297
4,4,1.4872356981819375,4.697179970806344,3.4254146324241272
5,0,2.259757539654932,1.0048937529328974,5.038835628195552
5,1,5.5556977972127335,7.180120727042432,0.47719175500024447
5,2,7.777618200992095,8.134019194204757,3.3315964770963773
5,3,1.4148145999394859,4.712283799332806,7.402152929740755
5,4,1.715175362027197,4.885024785314879,3.3706798123955783
6,0,2.3127025327303152,0.8917792229511161,5.0636157047697115
6,1,5.374359197968704,7.142773200004362,0.450320773676576
6,2,7.532301980984729,7.795028528412882,3.519597205620799
6,3,1.3684850806475948,4.952278602908921,7.562701004536429
6,4,1.9376184293470673,5.004125143514505,3.318437734808058
7,0,2.2955251784234965,0.8209961953110078,5.137084836711161
7,1,5.22729217942513,7.150088095497806,0.4369164024169823
7,2,7.21153167130449,7.432063444741377,3.7094389896986337
7,3,1.3769216873740129,5.189336621977916,7.791933005664917
7,4,2.1120271876592565,5.16534788577451,3.151145280547461
8,0,2.3031841212071145,0.7135496064739877,5.24174519920626
8,1,5.074997836520931,7.131615308006877,0.4459833751494229
8,2,6.946521718878217,7.103209212007088,3.99328416321848
8,3,1.370691983766867,5.4275628862668235,7.988154857647001
8,4,2.293142739840106,5.370998768293969,3.0548116457903913
9,0,2.3145939601048826,0.5379518992215183,5.32318262768327
9,1,4.9342373635211345,7.125479261975908,0.5058596181563529
9,2,6.754010615024531,6.760227680068086,4.225535256857104
9,3,1.2888853527384918,5.665357022027673,8.260831605628304
9,4,2.473263307691078,5.638019303973117,2.9151628410405688
10,0,2.3037864912211092,0.35599225865237816,5.363149934483279
10,1,4.778768871750926,7.136850653691706,0.5695700033992964
10,2,6.603770210649972,6.440630753738577,4.471585315674567
10,3,1.1596651850714377,5.878987876714729,8.520937470526427
10,4,2.706745801732332,5.892498124475132,2.758858472224074
11,0,2.2631735918035294,0.22679397413970837,5.386525345933441
11,1,4.583492565234714,7.095892433746137,0.5848279913395606
11,2,6.505184205429393,6.0768149368639035,4.756591666816634
11,3,1.115641525940593,6.076620086419352,8.817435173786414
11,4,3.0216998949100597,6.089024926703095,2.603093426237433
