frame,id,x,y,z
0,0,2.5200909840744554,9.422635273365692,1.3158824482746867
0,1,4.021106283488399,3.058539590523266,5.3012379686623134
0,2,6.756792926108214,6.562615405398824,7.672744506578926
0,3,8.036572387195154,5.156408039002053,5.630370258039196
0,4,9.151105990762012,8.928568667986347,6.286123516649942
1,0,2.5050831103080875,9.492263134069475,1.1168751482952342
1,1,3.839724954822364,3.035835258377345,5.372616369244387
1,2,6.653584962909903,6.6526989524309466,7.371871559333245
1,3,8.038827188241969,5.159217468016147,5.55429550636001
1,4,9.164172083607111,8.995378055763362,6.08467609257186
2,0,2.470382721442619,9.539944219605225,0.8767487395134135
2,1,3.598380726490808,3.00813095086228,5.479688287203116
2,2,6.495074282486447,6.760262998821149,7.123799672952288
2,3,8.078071540064359,5.158528259650946,5.457740869003312
2,4,9.17744730012454,9.136572576078159,5.920131899675443
3,0,2.3352576251589765,9.51228365235195,0.710609374145522
3,1,3.327817099202836,2.9244240656029517,5.628430941503921
3,2,6.217774363955754,6.841425243430112,6.913306231129427
3,3,8.1074155956823,5.186725809407318,5.374416696950432
3,4,9.17591561973493,9.28643768177794,5.757187710811199
4,0,2.200386372053052,9.425639667873208,0.5111047712291439
4,1,3.0858707776860226,2.814865859185225,5.7409199933834465
4,2,5.848953678689704,6.897538689785907,6.723655827532817
4,3,8.089308362214554,5.241110022081145,5.241906043644619
4,4,9.194602174926192,9.412023523163226,5.527791115272396
5,0,2.1198447329047516,9.290894870311288,0.18912302388122393
5,1,2.850165381726742,2.7062675224914146,5.791875922789029
5,2,5.483293076569489,6.950280930317609,6.518562191180123
5,3,8.043434875557061,5.44906709785363,5.089827831674633
5,4,9.198381432809674,9.57958580038792,5.2483560233771955
6,0,2.142114745396781,9.16706222353976,-0.1303296175522824
6,1,2.5886985016725252,2.603604206693067,5.767182680078157
6,2,5.13219335691835,6.872122546773558,6.37909247504498
6,3,7.950498117521036,5.691287140184315,5.011211043004332
6,4,9.16681834008584,9.624169385518767,4.9566879319172905
7,0,2.2142305022285247,9.082654178795359,-0.4283469934311919
7,1,2.3325913237473097,2.4555885254034857,5.735793997389069
7,2,4.751121051541271,6.798438795618318,6.246533000929487
7,3,7.883554933273726,5.985595778489416,4.928910609895533
7,4,9.102941467995059,9.712995208658349,4.662470036175
8,0,2.1833276537852724,9.026513278835797,-0.709422798184189
8,1,2.045465346423287,2.2854073007228886,5.699011670414643
8,2,4.406352418828854,6.721919494851505,6.1638402372098176
8,3,7.82832887732905,6.27715020438839,4.914690018725289
8,4,9.040397880559459,9.792922881460056,4.383001633116585
9,0,2.158568888239388,8.996570820585484,-0.9823306360898629
9,1,1.796583191763302,2.1373063077978,5.599647981117039
9,2,4.103659699650225,6.64218968756282,6.145315749224292
9,3,7.762960321291795,6.548930155568183,4.850641388464366
9,4,9.075193841458841,9.881307475820414,4.106259521336694
10,0,2.1160667585841404,8.963488506015585,-1.2309596174504134
10,1,1.604948410058566,2.0350625316710866,5.483183828007294
10,2,3.846508278805984,6.511119415242271,6.095557395943704
10,3,7.705995389636999,6.769007969454012,4.893721800553425
10,4,9.187275819874724,9.975067648252798,3.8739978354018194
11,0,2.0648826187689906,8.925174995290135,-1.4201396600333118
11,1,1.4665600101433238,1.987088625793617,5.347741470585194
11,2,3.5881376975310904,6.369819959357662,6.183717656906324
11,3,7.5878417848012525,7.074572889662747,4.899857917147914
